x,y
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
9.706213571332740497e+138,1.217391463732364005e+139
