3.107500000000000000e+02,5.312500000000000000e-01
3.107500000000000000e+02,1.468750000000000000e+00
3.107500000000000000e+02,3.031250000000000000e+00
3.110000000000000000e+02,4.328125000000000000e+00
3.115000000000000000e+02,5.687500000000000000e+00
3.120000000000000000e+02,7.281250000000000000e+00
3.132500000000000000e+02,8.843750000000000000e+00
3.145000000000000000e+02,9.968750000000000000e+00
3.157500000000000000e+02,1.106250000000000000e+01
3.172500000000000000e+02,1.284375000000000000e+01
3.187500000000000000e+02,1.417187500000000000e+01
3.205000000000000000e+02,1.546875000000000000e+01
3.225000000000000000e+02,1.732812500000000000e+01
3.247500000000000000e+02,1.837500000000000000e+01
3.272500000000000000e+02,1.998437500000000000e+01
3.302500000000000000e+02,2.087500000000000000e+01
3.332500000000000000e+02,2.259375000000000000e+01
3.362500000000000000e+02,2.375000000000000000e+01
3.397500000000000000e+02,2.526562500000000000e+01
3.435000000000000000e+02,2.668750000000000000e+01
3.480000000000000000e+02,2.793750000000000000e+01
3.525000000000000000e+02,2.912500000000000000e+01
3.572500000000000000e+02,3.092187500000000000e+01
3.625000000000000000e+02,3.190625000000000000e+01
3.682500000000000000e+02,3.348437500000000000e+01
3.742500000000000000e+02,3.459375000000000000e+01
4.295000000000000000e+02,4.010937500000000000e+01
4.375000000000000000e+02,4.153125000000000000e+01
4.462500000000000000e+02,4.287500000000000000e+01
4.557500000000000000e+02,4.420312500000000000e+01
4.655000000000000000e+02,4.546875000000000000e+01
4.762500000000000000e+02,4.662500000000000000e+01
4.882500000000000000e+02,4.821875000000000000e+01
5.007500000000000000e+02,4.940625000000000000e+01
5.137500000000000000e+02,5.071875000000000000e+01
5.280000000000000000e+02,5.210937500000000000e+01
5.430000000000000000e+02,5.346875000000000000e+01
5.430000000000000000e+02,5.515625000000000000e+01
5.307500000000000000e+02,5.637500000000000000e+01
5.222500000000000000e+02,5.807812500000000000e+01
5.142500000000000000e+02,5.942187500000000000e+01
5.065000000000000000e+02,6.107812500000000000e+01
4.995000000000000000e+02,6.228125000000000000e+01
4.930000000000000000e+02,6.387500000000000000e+01
4.870000000000000000e+02,6.550000000000000000e+01
4.820000000000000000e+02,6.687500000000000000e+01
4.770000000000000000e+02,6.834375000000000000e+01
4.720000000000000000e+02,6.973437500000000000e+01
4.680000000000000000e+02,7.123437500000000000e+01
4.642500000000000000e+02,7.273437500000000000e+01
4.610000000000000000e+02,7.396875000000000000e+01
4.580000000000000000e+02,7.550000000000000000e+01
4.552500000000000000e+02,7.679687500000000000e+01
4.530000000000000000e+02,7.853125000000000000e+01
4.507500000000000000e+02,7.982812500000000000e+01
4.487500000000000000e+02,8.118750000000000000e+01
4.467500000000000000e+02,8.292187500000000000e+01
4.455000000000000000e+02,8.410937500000000000e+01
4.442500000000000000e+02,8.575000000000000000e+01
4.435000000000000000e+02,8.689062500000000000e+01
4.430000000000000000e+02,8.843750000000000000e+01
4.422500000000000000e+02,8.987500000000000000e+01
4.417500000000000000e+02,9.117187500000000000e+01
4.417500000000000000e+02,9.264062500000000000e+01
4.425000000000000000e+02,9.423437500000000000e+01
4.432500000000000000e+02,9.534375000000000000e+01
4.437500000000000000e+02,9.689062500000000000e+01
4.445000000000000000e+02,9.832812500000000000e+01
4.457500000000000000e+02,9.964062500000000000e+01
4.472500000000000000e+02,1.012656250000000000e+02
4.535000000000000000e+02,1.025312500000000000e+02
4.570000000000000000e+02,1.040312500000000000e+02
4.560000000000000000e+02,1.052812500000000000e+02
4.592500000000000000e+02,1.067031250000000000e+02
4.627500000000000000e+02,1.080468750000000000e+02
4.660000000000000000e+02,1.095781250000000000e+02
4.697500000000000000e+02,1.109062500000000000e+02
4.742500000000000000e+02,1.123437500000000000e+02
4.792500000000000000e+02,1.136562500000000000e+02
4.845000000000000000e+02,1.148281250000000000e+02
4.902500000000000000e+02,1.163437500000000000e+02
4.955000000000000000e+02,1.176093750000000000e+02
5.017500000000000000e+02,1.192812500000000000e+02
5.085000000000000000e+02,1.205312500000000000e+02
5.157500000000000000e+02,1.218125000000000000e+02
5.235000000000000000e+02,1.231250000000000000e+02
5.320000000000000000e+02,1.245000000000000000e+02
3.377500000000000000e+02,1.388906250000000000e+02
9.262500000000000000e+02,1.575000000000000000e+02
9.160000000000000000e+02,1.589062500000000000e+02
9.065000000000000000e+02,1.604687500000000000e+02
8.982500000000000000e+02,1.619062500000000000e+02
8.892500000000000000e+02,1.633437500000000000e+02
8.727500000000000000e+02,1.647812500000000000e+02
1.250500000000000000e+03,1.742031250000000000e+02
1.247500000000000000e+03,1.755625000000000000e+02
1.244500000000000000e+03,1.769843750000000000e+02
1.241750000000000000e+03,1.784062500000000000e+02
1.243000000000000000e+03,1.798750000000000000e+02
1.244000000000000000e+03,1.813437500000000000e+02
1.247000000000000000e+03,1.827187500000000000e+02
1.250250000000000000e+03,1.841562500000000000e+02
8.665000000000000000e+02,1.875156250000000000e+02
8.655000000000000000e+02,1.888906250000000000e+02
8.675000000000000000e+02,1.903750000000000000e+02
8.705000000000000000e+02,1.918125000000000000e+02
8.740000000000000000e+02,1.931406250000000000e+02
8.792500000000000000e+02,1.945937500000000000e+02
8.835000000000000000e+02,1.960156250000000000e+02
8.882500000000000000e+02,1.973906250000000000e+02
8.935000000000000000e+02,1.987656250000000000e+02
8.992500000000000000e+02,2.002500000000000000e+02
9.072500000000000000e+02,2.015937500000000000e+02
9.155000000000000000e+02,2.030468750000000000e+02
9.227500000000000000e+02,2.043750000000000000e+02
9.382500000000000000e+02,2.058437500000000000e+02
9.360000000000000000e+02,2.072968750000000000e+02
9.267500000000000000e+02,2.086562500000000000e+02
9.377500000000000000e+02,2.100468750000000000e+02
9.512500000000000000e+02,2.114843750000000000e+02
9.650000000000000000e+02,2.127812500000000000e+02
9.745000000000000000e+02,2.157031250000000000e+02
9.345000000000000000e+02,2.186093750000000000e+02
9.085000000000000000e+02,2.200937500000000000e+02
8.840000000000000000e+02,2.215625000000000000e+02
8.607500000000000000e+02,2.230468750000000000e+02
8.165000000000000000e+02,2.258437500000000000e+02
8.032500000000000000e+02,2.274218750000000000e+02
7.860000000000000000e+02,2.288906250000000000e+02
7.692500000000000000e+02,2.302812500000000000e+02
7.287500000000000000e+02,2.345781250000000000e+02
7.162500000000000000e+02,2.361250000000000000e+02
7.110000000000000000e+02,2.375937500000000000e+02
7.055000000000000000e+02,2.389218750000000000e+02
6.945000000000000000e+02,2.405000000000000000e+02
6.852500000000000000e+02,2.417812500000000000e+02
6.800000000000000000e+02,2.432656250000000000e+02
6.712500000000000000e+02,2.447812500000000000e+02
6.600000000000000000e+02,2.461250000000000000e+02
6.520000000000000000e+02,2.477343750000000000e+02
6.455000000000000000e+02,2.490937500000000000e+02
6.410000000000000000e+02,2.504531250000000000e+02
6.350000000000000000e+02,2.519531250000000000e+02
6.287500000000000000e+02,2.534375000000000000e+02
6.247500000000000000e+02,2.548906250000000000e+02
6.202500000000000000e+02,2.562031250000000000e+02
6.157500000000000000e+02,2.578593750000000000e+02
6.135000000000000000e+02,2.592031250000000000e+02
6.112500000000000000e+02,2.605156250000000000e+02
6.090000000000000000e+02,2.619531250000000000e+02
2.605000000000000000e+02,2.822031250000000000e+02
2.592500000000000000e+02,2.838906250000000000e+02
2.645000000000000000e+02,2.902031250000000000e+02
4.925000000000000000e+02,3.093593750000000000e+02
4.790000000000000000e+02,3.110937500000000000e+02
4.662500000000000000e+02,3.124062500000000000e+02
4.547500000000000000e+02,3.139218750000000000e+02
4.435000000000000000e+02,3.154375000000000000e+02
4.330000000000000000e+02,3.168906250000000000e+02
4.230000000000000000e+02,3.183593750000000000e+02
4.137500000000000000e+02,3.197343750000000000e+02
4.055000000000000000e+02,3.212656250000000000e+02
3.980000000000000000e+02,3.230156250000000000e+02
3.907500000000000000e+02,3.243125000000000000e+02
3.840000000000000000e+02,3.258593750000000000e+02
3.772500000000000000e+02,3.276562500000000000e+02
3.720000000000000000e+02,3.290468750000000000e+02
3.650000000000000000e+02,3.302343750000000000e+02
3.572500000000000000e+02,3.321718750000000000e+02
