1.343250000000000000e+03,1.847343750000000000e+02
1.346000000000000000e+03,1.861406250000000000e+02
1.348500000000000000e+03,1.875625000000000000e+02
1.354250000000000000e+03,1.889843750000000000e+02
1.357250000000000000e+03,1.904531250000000000e+02
1.354250000000000000e+03,1.919218750000000000e+02
9.787500000000000000e+02,1.950937500000000000e+02
9.817500000000000000e+02,1.966250000000000000e+02
9.857500000000000000e+02,1.980312500000000000e+02
9.907500000000000000e+02,1.994062500000000000e+02
9.977500000000000000e+02,2.008593750000000000e+02
1.007000000000000000e+03,2.022656250000000000e+02
1.014500000000000000e+03,2.036406250000000000e+02
1.024250000000000000e+03,2.050781250000000000e+02
1.023000000000000000e+03,2.065000000000000000e+02
1.019500000000000000e+03,2.079062500000000000e+02
1.031000000000000000e+03,2.093281250000000000e+02
1.044250000000000000e+03,2.108125000000000000e+02
1.056500000000000000e+03,2.121875000000000000e+02
1.066000000000000000e+03,2.136250000000000000e+02
9.527500000000000000e+02,2.195468750000000000e+02
9.252500000000000000e+02,2.210625000000000000e+02
8.995000000000000000e+02,2.225468750000000000e+02
8.750000000000000000e+02,2.240156250000000000e+02
8.597500000000000000e+02,2.253437500000000000e+02
8.120000000000000000e+02,2.282656250000000000e+02
7.935000000000000000e+02,2.298125000000000000e+02
7.767500000000000000e+02,2.312812500000000000e+02
7.607500000000000000e+02,2.342500000000000000e+02
7.457500000000000000e+02,2.355937500000000000e+02
7.322500000000000000e+02,2.371562500000000000e+02
7.192500000000000000e+02,2.385937500000000000e+02
7.070000000000000000e+02,2.400156250000000000e+02
6.950000000000000000e+02,2.414843750000000000e+02
6.850000000000000000e+02,2.429687500000000000e+02
6.760000000000000000e+02,2.443906250000000000e+02
6.665000000000000000e+02,2.458906250000000000e+02
2.792500000000000000e+02,2.547812500000000000e+02
2.712500000000000000e+02,2.563750000000000000e+02
2.657500000000000000e+02,2.580625000000000000e+02
2.617500000000000000e+02,2.594843750000000000e+02
2.580000000000000000e+02,2.609375000000000000e+02
2.545000000000000000e+02,2.636250000000000000e+02
2.522500000000000000e+02,2.641406250000000000e+02
2.507500000000000000e+02,2.650156250000000000e+02
2.500000000000000000e+02,2.665781250000000000e+02
2.490000000000000000e+02,2.682187500000000000e+02
2.500000000000000000e+02,2.693125000000000000e+02
2.537500000000000000e+02,2.759531250000000000e+02
6.287500000000000000e+02,2.887343750000000000e+02
3.242500000000000000e+02,3.123281250000000000e+02
3.150000000000000000e+02,3.142812500000000000e+02
3.062500000000000000e+02,3.158281250000000000e+02
2.980000000000000000e+02,3.173906250000000000e+02
2.902500000000000000e+02,3.188281250000000000e+02
2.837500000000000000e+02,3.208125000000000000e+02
2.665000000000000000e+02,3.242343750000000000e+02
2.605000000000000000e+02,3.253750000000000000e+02
2.547500000000000000e+02,3.273906250000000000e+02
2.497500000000000000e+02,3.284687500000000000e+02
2.455000000000000000e+02,3.301406250000000000e+02
2.412500000000000000e+02,3.313125000000000000e+02
2.375000000000000000e+02,3.337343750000000000e+02
2.337500000000000000e+02,3.349375000000000000e+02
2.302500000000000000e+02,3.357812500000000000e+02
2.270000000000000000e+02,3.375156250000000000e+02
2.240000000000000000e+02,3.400156250000000000e+02
2.215000000000000000e+02,3.404531250000000000e+02
2.192500000000000000e+02,3.418750000000000000e+02
2.170000000000000000e+02,3.443125000000000000e+02
2.147500000000000000e+02,3.444531250000000000e+02
2.130000000000000000e+02,3.462968750000000000e+02
2.115000000000000000e+02,3.485937500000000000e+02
2.102500000000000000e+02,3.500156250000000000e+02
2.087500000000000000e+02,3.514375000000000000e+02
2.077500000000000000e+02,3.528750000000000000e+02
2.067500000000000000e+02,3.543750000000000000e+02
2.060000000000000000e+02,3.557968750000000000e+02
2.052500000000000000e+02,3.568281250000000000e+02
2.047500000000000000e+02,3.581406250000000000e+02
2.042500000000000000e+02,3.595625000000000000e+02
