4.265000000000000000e+02,3.593750000000000000e-01
4.265000000000000000e+02,1.640625000000000000e+00
4.267500000000000000e+02,3.156250000000000000e+00
4.277500000000000000e+02,4.796875000000000000e+00
4.285000000000000000e+02,5.859375000000000000e+00
4.297500000000000000e+02,7.640625000000000000e+00
4.312500000000000000e+02,9.015625000000000000e+00
4.325000000000000000e+02,1.035937500000000000e+01
4.340000000000000000e+02,1.165625000000000000e+01
4.360000000000000000e+02,1.335937500000000000e+01
4.387500000000000000e+02,1.460937500000000000e+01
4.415000000000000000e+02,1.617187500000000000e+01
4.437500000000000000e+02,1.753125000000000000e+01
4.472500000000000000e+02,1.890625000000000000e+01
4.515000000000000000e+02,2.031250000000000000e+01
4.557500000000000000e+02,2.179687500000000000e+01
4.600000000000000000e+02,2.306250000000000000e+01
4.642500000000000000e+02,2.448437500000000000e+01
4.692500000000000000e+02,2.571875000000000000e+01
5.095000000000000000e+02,2.989062500000000000e+01
5.167500000000000000e+02,3.115625000000000000e+01
5.250000000000000000e+02,3.254687500000000000e+01
5.340000000000000000e+02,3.403125000000000000e+01
5.427500000000000000e+02,3.551562500000000000e+01
5.517500000000000000e+02,3.678125000000000000e+01
5.615000000000000000e+02,3.826562500000000000e+01
5.725000000000000000e+02,3.957812500000000000e+01
5.835000000000000000e+02,4.109375000000000000e+01
5.962500000000000000e+02,4.237500000000000000e+01
6.100000000000000000e+02,4.371875000000000000e+01
5.905000000000000000e+02,4.681250000000000000e+01
5.767500000000000000e+02,4.829687500000000000e+01
5.635000000000000000e+02,4.982812500000000000e+01
5.520000000000000000e+02,5.123437500000000000e+01
5.422500000000000000e+02,5.279687500000000000e+01
5.322500000000000000e+02,5.442187500000000000e+01
5.230000000000000000e+02,5.578125000000000000e+01
5.147500000000000000e+02,5.723437500000000000e+01
5.077500000000000000e+02,5.885937500000000000e+01
5.005000000000000000e+02,6.003125000000000000e+01
4.937500000000000000e+02,6.184375000000000000e+01
4.875000000000000000e+02,6.329687500000000000e+01
4.817500000000000000e+02,6.475000000000000000e+01
4.765000000000000000e+02,6.604687500000000000e+01
4.717500000000000000e+02,6.767187500000000000e+01
4.670000000000000000e+02,6.901562500000000000e+01
4.627500000000000000e+02,7.071875000000000000e+01
4.590000000000000000e+02,7.189062500000000000e+01
4.557500000000000000e+02,7.328125000000000000e+01
4.525000000000000000e+02,7.507812500000000000e+01
4.492500000000000000e+02,7.650000000000000000e+01
4.465000000000000000e+02,7.776562500000000000e+01
4.442500000000000000e+02,7.939062500000000000e+01
4.425000000000000000e+02,8.093750000000000000e+01
4.412500000000000000e+02,8.234375000000000000e+01
4.395000000000000000e+02,8.379687500000000000e+01
4.377500000000000000e+02,8.515625000000000000e+01
4.390000000000000000e+02,8.640625000000000000e+01
4.397500000000000000e+02,8.776562500000000000e+01
4.387500000000000000e+02,8.943750000000000000e+01
4.387500000000000000e+02,9.067187500000000000e+01
4.392500000000000000e+02,9.218750000000000000e+01
4.405000000000000000e+02,9.356250000000000000e+01
4.412500000000000000e+02,9.500000000000000000e+01
4.425000000000000000e+02,9.629687500000000000e+01
4.437500000000000000e+02,9.807812500000000000e+01
4.455000000000000000e+02,9.948437500000000000e+01
4.477500000000000000e+02,1.009375000000000000e+02
4.507500000000000000e+02,1.019843750000000000e+02
4.532500000000000000e+02,1.035625000000000000e+02
4.560000000000000000e+02,1.049062500000000000e+02
4.592500000000000000e+02,1.065625000000000000e+02
4.622500000000000000e+02,1.079687500000000000e+02
4.655000000000000000e+02,1.092812500000000000e+02
2.532500000000000000e+02,1.187187500000000000e+02
2.530000000000000000e+02,1.206093750000000000e+02
2.572500000000000000e+02,1.220937500000000000e+02
2.610000000000000000e+02,1.227656250000000000e+02
2.652500000000000000e+02,1.240937500000000000e+02
2.692500000000000000e+02,1.264062500000000000e+02
2.740000000000000000e+02,1.279218750000000000e+02
2.790000000000000000e+02,1.289062500000000000e+02
2.845000000000000000e+02,1.302500000000000000e+02
2.900000000000000000e+02,1.314531250000000000e+02
2.960000000000000000e+02,1.321406250000000000e+02
3.027500000000000000e+02,1.341093750000000000e+02
3.095000000000000000e+02,1.349687500000000000e+02
3.165000000000000000e+02,1.359843750000000000e+02
3.242500000000000000e+02,1.377968750000000000e+02
8.527500000000000000e+02,1.504843750000000000e+02
8.385000000000000000e+02,1.519531250000000000e+02
8.270000000000000000e+02,1.533437500000000000e+02
8.157500000000000000e+02,1.548593750000000000e+02
8.060000000000000000e+02,1.563750000000000000e+02
7.972500000000000000e+02,1.577812500000000000e+02
7.882500000000000000e+02,1.592656250000000000e+02
7.800000000000000000e+02,1.607187500000000000e+02
7.727500000000000000e+02,1.620625000000000000e+02
7.787500000000000000e+02,1.634531250000000000e+02
1.142250000000000000e+03,1.729218750000000000e+02
1.139000000000000000e+03,1.744531250000000000e+02
1.137250000000000000e+03,1.758125000000000000e+02
1.137000000000000000e+03,1.772812500000000000e+02
1.136750000000000000e+03,1.786562500000000000e+02
